CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50085357,MEMO SHISH KEBAB,Manhattan,100,WEST   23 STREET,10011,2123812115,Turkish,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.74307389,-73.99323711,104,3,9100,1014803,1007980049,MN13
41273144,LA COLOMBE TORREFACTION,Manhattan,319,CHURCH STREET,10013,2123431515,Coffee/Tea,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.71994388,-74.00397551,101,1,3300,1002299,1001940022,MN24
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
40812973,LUNELLA RISTORANTE,Manhattan,173,MULBERRY STREET,10013,2129666639,Italian,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,34,,,9/11/21,Cycle Inspection / Initial Inspection,40.720158,-73.99698048,102,1,4100,1006964,1004710016,MN24
41406223,DAMAS FALAFEL HOUSE,Brooklyn,407,MYRTLE AVENUE,11205,7188526677,Middle Eastern,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.69312898,-73.96951776,302,35,18700,3054296,3018870100,BK68
41692734,RICHARD'S DINER,Brooklyn,9606,AVENUE L,11236,3474687180,Caribbean,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.63831363,-73.89582679,318,46,101000,3232788,3082610038,BK50
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot food item not held at or above 140º F.,Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
50007933,CARIDAD RESTAURANT,Bronx,1594,WESTCHESTER AVENUE,10472,9174737700,Latin American,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.82913997,-73.87577555,209,18,4800,2023991,2037430045,BX55
50080512,OH! DUMPLINGS,Brooklyn,6,BERGEN STREET,11201,3477991237,Chinese,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.68768993,-73.9929651,302,33,6900,3005718,3003840010,BK38
50055183,SUBWAY,Bronx,507,EAST  161 STREET,10451,7184844778,Sandwiches,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.82305935,-73.91000354,203,17,14100,2116648,2023660037,BX35
50055183,SUBWAY,Bronx,507,EAST  161 STREET,10451,7184844778,Sandwiches,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.82305935,-73.91000354,203,17,14100,2116648,2023660037,BX35
50074377,ZEST SUSHI,Manhattan,249,BROOME STREET,10002,9179152802,Japanese,9/9/21,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.71798374,-73.98981982,103,1,1800,1005275,1004080011,MN27
50011935,MANUEL E RESTAURANT,Queens,103-28,CORONA AVENUE,11368,7186990003,Latin American,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.74407492,-73.8594459,404,21,41300,4047413,4019290071,QN25
41406223,DAMAS FALAFEL HOUSE,Brooklyn,407,MYRTLE AVENUE,11205,7188526677,Middle Eastern,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.69312898,-73.96951776,302,35,18700,3054296,3018870100,BK68
50074377,ZEST SUSHI,Manhattan,249,BROOME STREET,10002,9179152802,Japanese,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.71798374,-73.98981982,103,1,1800,1005275,1004080011,MN27
41533145,SAL'S PIZZERIA,Brooklyn,119,WYCKOFF AVENUE,11237,7183865299,Pizza,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.70437744,-73.91933261,304,37,44500,3073662,3032380001,BK77
50075334,LEMONGRASS GRILL,Brooklyn,156,COURT STREET,11201,7185229728,Thai,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.68864511,-73.99287846,306,39,4500,3003071,3002920032,BK33
50037168,MISTER PIZZA,Bronx,155,EAST  149 STREET,10451,6463712210,Pizza,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.81866379,-73.92770557,204,8,6300,2001059,2023470033,BX63
50036924,ABUMI SUSHI,Manhattan,207,EAST   26 STREET,10010,2125328783,Japanese,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,52,,,9/11/21,Cycle Inspection / Initial Inspection,40.74055013,-73.98132517,106,2,6600,1019865,1009070101,MN20
50011935,MANUEL E RESTAURANT,Queens,103-28,CORONA AVENUE,11368,7186990003,Latin American,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.74407492,-73.8594459,404,21,41300,4047413,4019290071,QN25
50011935,MANUEL E RESTAURANT,Queens,103-28,CORONA AVENUE,11368,7186990003,Latin American,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.74407492,-73.8594459,404,21,41300,4047413,4019290071,QN25
50085357,MEMO SHISH KEBAB,Manhattan,100,WEST   23 STREET,10011,2123812115,Turkish,9/9/21,Violations were cited in the following area(s).,22F,MISBRANDED AND LABELING,Not Critical,,,,9/11/21,Administrative Miscellaneous / Initial Inspection,40.74307389,-73.99323711,104,3,9100,1014803,1007980049,MN13
50074699,SUBWAY,Brooklyn,400,MYRTLE AVENUE,11205,7187974394,Sandwiches,9/9/21,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.69312362,-73.96998655,302,35,18300,3058400,3020750032,BK68
40842393,PETER DILLON'S BAR,Manhattan,130,EAST   40 STREET,10016,2122133998,Irish,9/9/21,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.75004343,-73.97674967,106,4,8000,1019487,1008950069,MN20
50080573,MIZU SUSHI,Brooklyn,311,BEDFORD AVENUE,11211,7187826666,Japanese,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.71335296,-73.96201274,301,34,55100,3321274,3024060001,BK73
50063518,ASIAN YUMMY HOUSE,Brooklyn,824,BROADWAY,11206,7185998889,Chinese,9/9/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69928178,-73.93939411,303,36,28501,3042838,3015790026,BK78
50085730,2522 MOMBAR,Queens,2522,STEINWAY ST,11103,7187262356,Egyptian,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.76757027,-73.91200663,401,22,14300,4010278,4006540072,QN70
40598933,MARIO'S PIZZERIA,Brooklyn,224,DEKALB AVENUE,11205,7182609520,Pizza,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,53,,,9/11/21,Cycle Inspection / Initial Inspection,40.68950338,-73.9704245,302,35,18100,3059083,3021040030,BK68
50091817,DOMINO'S,Bronx,1468,WESTCHESTER AVENUE,10472,7188931777,Pizza,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,5,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.82837754,-73.88154766,209,17,5200,2023762,2037370038,BX55
50110984,DUNKIN & BASKIN ROBBINS,Queens,6401,108TH ST,11375,7182754575,American,9/9/21,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,18,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.73283901,-73.8495434,406,29,74300,4051638,4021700001,QN17
50055183,SUBWAY,Bronx,507,EAST  161 STREET,10451,7184844778,Sandwiches,9/9/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.82305935,-73.91000354,203,17,14100,2116648,2023660037,BX35
41459139,KNITTING FACTORY,Brooklyn,361,METROPOLITAN AVENUE,11211,7326143945,American,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.71409186,-73.95589447,301,34,51900,3062352,3023460026,BK73
41510846,218 RESTAURANT,Manhattan,218220,GRAND STREET,,2122268039,Chinese,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,0,0,,,,,1,
50008585,PHO 32,Queens,45-34,BELL BOULEVARD,11361,7187674960,Southeast Asian,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.75931803,-73.76881757,411,19,144700,4156902,4073140029,QN46
41510846,218 RESTAURANT,Manhattan,218220,GRAND STREET,,2122268039,Chinese,9/9/21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,0,0,,,,,1,
41324657,BUFF PATTY RESTAURANT & BAKERY,Brooklyn,376,MYRTLE AVENUE,11205,7188553266,Caribbean,9/9/21,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69316784,-73.97116933,302,35,18300,3058370,3020740028,BK68
50075334,LEMONGRASS GRILL,Brooklyn,156,COURT STREET,11201,7185229728,Thai,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.68864511,-73.99287846,306,39,4500,3003071,3002920032,BK33
41510846,218 RESTAURANT,Manhattan,218220,GRAND STREET,,2122268039,Chinese,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,0,0,,,,,1,
41555577,LIGHTHOUSE,Brooklyn,145,BORINQUEN PLACE,11211,3477897742,American,9/9/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.71065474,-73.9541798,301,34,51300,3063036,3024110017,BK73
50093636,DOMINOS,Queens,9614,METROPOLITAN AVE,11375,5166038816,Pizza,9/9/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,5,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.7112957,-73.85627613,406,29,64500,4606537,4038860846,QN17
50066345,TINA'S PLACE,Brooklyn,1002,FLUSHING AVENUE,11206,7184976890,American,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.7037237,-73.93123539,304,34,42500,3071854,3031480032,BK78
50088158,XIANG HOTPOT,Brooklyn,5816,FORT HAMILTON PARKWAY,11219,7188515888,Chinese,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.63393358,-74.00430183,312,38,11600,3140591,3057017501,BK88
41617392,DUNKIN,Bronx,763,EAST GUNHILL ROAD,10467,7186527845,Donuts,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.87645352,-73.86350065,212,12,38000,2057707,2046580001,BX44
50074699,SUBWAY,Brooklyn,400,MYRTLE AVENUE,11205,7187974394,Sandwiches,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.69312362,-73.96998655,302,35,18300,3058400,3020750032,BK68
50073073,WILD GINGER VEGAN BJQ,Brooklyn,182,NORTH   10 STREET,11211,7182188828,Vegan,9/9/21,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,29,,,9/11/21,Cycle Inspection / Initial Inspection,40.71902944,-73.9552238,301,33,51700,3399887,3023050017,BK73
41692734,RICHARD'S DINER,Brooklyn,9606,AVENUE L,11236,3474687180,Caribbean,9/9/21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.63831363,-73.89582679,318,46,101000,3232788,3082610038,BK50
50096067,TACO MIX,Manhattan,158,DELANCEY STREET,10002,9173883977,Tex-Mex,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.7178818,-73.98622322,103,1,1402,1004189,1003480033,MN28
50074377,ZEST SUSHI,Manhattan,249,BROOME STREET,10002,9179152802,Japanese,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.71798374,-73.98981982,103,1,1800,1005275,1004080011,MN27
50101167,SANT AMBROEUS,Manhattan,200,VESEY STREET,10281,2127320907,American,9/9/21,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,7,A,9/9/21,9/11/21,Pre-permit (Operational) / Initial Inspection,40.71443965,-74.01549311,101,1,31703,1000059,1000160140,MN25
50045944,CAFE LA NOTTE II,Brooklyn,2636,GERRITSEN AVENUE,11229,7187148864,Coffee/Tea,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.59445682,-73.92695185,315,46,62800,3250076,3089390841,BK17
41337205,SUBWAY,Manhattan,37,7 AVENUE,10011,2126912929,Sandwiches,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.73771082,-74.00028146,102,3,7100,1010598,1006080009,MN23
50086001,CHIPOTLE MEXICAN GRILL #3233,Brooklyn,774,BROADWAY,11206,7183872409,Tex-Mex,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.70020488,-73.94104503,303,36,28501,3042817,3015780005,BK78
50080512,OH! DUMPLINGS,Brooklyn,6,BERGEN STREET,11201,3477991237,Chinese,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.68768993,-73.9929651,302,33,6900,3005718,3003840010,BK38
50087359,EGYPT FETEER FACTORY,Queens,3091,STEINWAY ST,11103,6464270856,Middle Eastern,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,66,,,9/11/21,Cycle Inspection / Initial Inspection,40.76184268,-73.91664562,401,22,14900,4011227,4006800009,QN70
50101726,DAVIDS PIZZERIA AND RESTAURANT,Brooklyn,418,DITMAS AVENUE,11218,3477926150,Pizza,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches present in facility's food and/or non-food areas.,Critical,54,N,,9/11/21,Cycle Inspection / Initial Inspection,40.63589341,-73.97477553,312,39,48400,3127140,3053980006,BK41
40609677,BURGER KING,Staten Island,20,WILLOW BROOK ROAD,10302,7188159700,Hamburgers,9/9/21,Establishment re-opened by DOHMH.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,9,Z,9/9/21,9/11/21,Cycle Inspection / Reopening Inspection,40.62441743,-74.14409803,501,50,25100,5029202,5014760068,SI28
50082192,SUMO SUSHI,Brooklyn,139,HAVEMEYER STREET,11211,7187828400,Japanese,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.71198715,-73.95728099,301,34,52300,3330369,3024090003,BK73
50077587,WYCKOFF RESTAURANT,Brooklyn,250,WYCKOFF AVENUE,11237,3472945531,Mexican,9/9/21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.7005548,-73.91295376,304,37,44100,3076181,3033280032,BK77
50101726,DAVIDS PIZZERIA AND RESTAURANT,Brooklyn,418,DITMAS AVENUE,11218,3477926150,Pizza,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot food item not held at or above 140º F.,Critical,54,N,,9/11/21,Cycle Inspection / Initial Inspection,40.63589341,-73.97477553,312,39,48400,3127140,3053980006,BK41
50065620,FULTON LANDING SEAFOOD CO,Brooklyn,445,ALBEE SQUARE WEST,11201,7184066602,Seafood,9/9/21,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.69082623,-73.98345225,302,33,1500,3397861,3001497501,BK38
50078722,MCDONALD'S,Brooklyn,82,COURT STREET,11201,7188262626,Hamburgers,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,10,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.69134314,-73.99158002,302,33,900,3002637,3002680049,BK09
50083454,SUBWAY,Staten Island,4348,AMBOY ROAD,10312,7189848773,Sandwiches,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.54527951,-74.16063981,503,51,15601,5133954,5054950001,SI54
50083454,SUBWAY,Staten Island,4348,AMBOY ROAD,10312,7189848773,Sandwiches,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.54527951,-74.16063981,503,51,15601,5133954,5054950001,SI54
50083454,SUBWAY,Staten Island,4348,AMBOY ROAD,10312,7189848773,Sandwiches,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.54527951,-74.16063981,503,51,15601,5133954,5054950001,SI54
50037963,GUARO DOMINICAN RESTAURANT,Queens,10701,37TH AVE,11368,7183975265,Latin American,9/9/21,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.75393613,-73.86109977,403,21,38100,4043546,4017490055,QN26
50017261,CAFE DE NOVO,Manhattan,94 1/2,GREENWICH STREET,10006,9175028199,American,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.70807752,-74.01355111,,,,,,
50048677,GOLDEN STEAMER ON 8,Brooklyn,5224,8 AVENUE,11220,7188538588,Bakery Products/Desserts,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.63981288,-74.00506969,307,38,10600,3014108,3008100049,BK34
40598933,MARIO'S PIZZERIA,Brooklyn,224,DEKALB AVENUE,11205,7182609520,Pizza,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,53,,,9/11/21,Cycle Inspection / Initial Inspection,40.68950338,-73.9704245,302,35,18100,3059083,3021040030,BK68
50074377,ZEST SUSHI,Manhattan,249,BROOME STREET,10002,9179152802,Japanese,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.71798374,-73.98981982,103,1,1800,1005275,1004080011,MN27
50096067,TACO MIX,Manhattan,158,DELANCEY STREET,10002,9173883977,Tex-Mex,9/9/21,Violations were cited in the following area(s).,18G,"Manufacture of frozen dessert not authorized on Food Service Establishment permit. Milk or milk product undated, improperly dated or expired.",Not Critical,,,,9/11/21,Administrative Miscellaneous / Initial Inspection,40.7178818,-73.98622322,103,1,1402,1004189,1003480033,MN28
50005180,J & B YUMMY PIZZA,Brooklyn,5507,5 AVENUE,11220,7184391105,Pizza,9/9/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.64218645,-74.0133359,307,38,10000,3015006,3008320006,BK34
50088595,MILKCRATE,Brooklyn,1278,49 STREET,11219,3472320256,Coffee/Tea,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.63539915,-73.99276887,312,44,22000,3137725,3056410037,BK88
50075334,LEMONGRASS GRILL,Brooklyn,156,COURT STREET,11201,7185229728,Thai,9/9/21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.68864511,-73.99287846,306,39,4500,3003071,3002920032,BK33
