CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50105849,JUICY KING CRAB EXPRESS,Brooklyn,1126,BROADWAY,11221,7184847568,Cajun,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,29,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.69363827,-73.92935262,303,36,28900,3043307,3016040026,BK35
50087225,CHUBBY BURGERS & CHICKEN,Queens,3005,36TH AVE,11106,7183924071,Chicken,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.75689207,-73.93040424,401,26,5300,4007967,4006030001,QN70
50017706,LITTLE CUPCAKE BAKESHOP,Brooklyn,598,VANDERBILT AVENUE,11238,7187830770,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.67840851,-73.96860156,308,35,16300,3028426,3011510044,BK64
50001114,Pick-A-Bagel,Manhattan,1101,LEXINGTON AVENUE,10075,2125176590,Bagels/Pretzels,9/8/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,38,,,9/11/21,Cycle Inspection / Initial Inspection,40.77376441,-73.95975049,108,4,14000,1043195,1014120022,MN40
50098045,CROWN FRIED CHICKEN GRILL & SALAD,Brooklyn,2962,FULTON STREET,11208,7182350300,Chicken,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.67970043,-73.88536404,305,37,117000,3087995,3039540017,BK82
50040305,U-ME SUSHI,Queens,8509,JAMAICA AVE,11421,7188496868,Asian/Asian Fusion,9/8/21,Violations were cited in the following area(s).,20E,Letter grade or Grade Pending card not conspicuously posted and visible to passersby.,Not Critical,,,,9/11/21,Administrative Miscellaneous / Initial Inspection,40.69253019,-73.85890589,409,32,1200,4181683,4088590027,QN53
50100706,BLUE BOTTLE COFFEE,Manhattan,1345,6 AVENUE,10105,5106533394,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,32,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.76259829,-73.97845996,105,4,13700,1083719,1010070029,MN17
50010968,STARBUCKS,Bronx,440,EAST FORDHAM ROAD,10458,7182204920,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.860988,-73.89007189,206,15,38700,2088325,2030330053,BX06
50075754,KIDDIE CAKES,Staten Island,6378,AMBOY ROAD,10309,7183563111,American,9/8/21,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.52217994,-74.21679546,503,51,22600,5087260,5077020025,SI11
50088568,REALCARIBBEANPOT RESTAURANT & BAKERY,Brooklyn,3018,CHURCH AVENUE,11226,3474259260,Caribbean,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.6508056,-73.94929828,317,40,82400,3109237,3048840009,BK95
50075191,EL MONUMENTO RESTAURANT BAR & LOUNGE,Brooklyn,1185,BROADWAY,11221,7184503380,Latin American,9/8/21,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.6925144,-73.92734885,304,34,39500,3074307,3032630003,BK78
50110044,BABA COOL,Brooklyn,47,WITHERS STREET,11211,9144840914,American,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,24,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.71679613,-73.95080988,301,33,51500,3259677,3027360038,BK73
50110049,JUNOON,Manhattan,19,WEST   24 STREET,10010,2124902100,Indian,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,29,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.74262626,-73.99009391,105,3,5800,1015598,1008260026,MN13
50013086,POLLO D' ORO,Brooklyn,306,GOLD STREET,11201,7188558088,Spanish,9/8/21,Violations were cited in the following area(s).,02I,Food prepared from ingredients at ambient temperature not cooled to 41º F or below within 4 hours.,Critical,60,,,9/11/21,Cycle Inspection / Initial Inspection,40.69497081,-73.9832709,302,35,1500,3392968,3001337501,BK38
41686207,PETE'S CAFE,Bronx,570,EAST FORDHAM ROAD,10458,7187337416,American,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.85877162,-73.88583505,206,15,38900,2094654,2030670048,BX06
50107295,NEPTUNE DINER,Queens,35-01,BELL BOULEVARD,11361,3472455794,American,9/8/21,Violations were cited in the following area(s).,03B,"Shellfish not from approved source, improperly tagged/labeled; tags not retained for 90 days.",Critical,23,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.76882736,-73.77367989,411,19,112300,4136508,4061730001,QN46
41560794,JIMBO'S HAMBURGER,Bronx,515,EAST TREMONT AVENUE,10457,3475901288,Hamburgers,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.84674341,-73.89660876,206,15,39500,2086776,2030430080,BX01
41143410,PRESS 195,Queens,4011,BELL BOULEVARD,11361,7182811950,Sandwiches/Salads/Mixed Buffet,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.76411249,-73.77123759,411,19,112300,4138268,4062880006,QN46
50034597,AVOCADO SUSHI,Staten Island,4906,ARTHUR KILL ROAD,10309,7189661200,Japanese,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.52271432,-74.23924885,503,51,22600,5087205,5075840047,SI11
41504235,SAMURAI SUSHI,Brooklyn,1709,86 STREET,11214,7183317100,Japanese,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.60840159,-74.00453068,311,43,17800,3165733,3063430024,BK27
41424918,XIN FA BAKERY,Brooklyn,5617,8 AVENUE,11220,7188712889,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.63759497,-74.00735027,312,38,10400,3139841,3056860003,BK34
50059190,CONRAD'S BAKERY,Brooklyn,5101,CHURCH AVENUE,11203,7189424420,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.65197523,-73.92925996,317,41,86800,3102178,3046770042,BK96
41504235,SAMURAI SUSHI,Brooklyn,1709,86 STREET,11214,7183317100,Japanese,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.60840159,-74.00453068,311,43,17800,3165733,3063430024,BK27
50075191,EL MONUMENTO RESTAURANT BAR & LOUNGE,Brooklyn,1185,BROADWAY,11221,7184503380,Latin American,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.6925144,-73.92734885,304,34,39500,3074307,3032630003,BK78
50037148,DUNKIN,Staten Island,585,VETERANS ROAD WEST,10309,7186733298,Donuts,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.54847748,-74.22130337,503,51,22600,5159203,5071030031,SI11
50017706,LITTLE CUPCAKE BAKESHOP,Brooklyn,598,VANDERBILT AVENUE,11238,7187830770,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.67840851,-73.96860156,308,35,16300,3028426,3011510044,BK64
50083953,LA ISLA CAFE,Manhattan,212,DELANCEY STREET,10002,2125984752,Spanish,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.71696467,-73.98334472,103,1,1200,1089345,1003430070,MN28
50063694,Ice Queen,Queens,9015,QUEENS BLVD,11373,7186990808,Frozen Desserts,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,15,,,9/11/21,Cycle Inspection / Initial Inspection,40.73384018,-73.87157703,404,25,68300,4045999,4018600100,QN29
50042550,GLOBAL KITCHEN,Manhattan,1290,AVE AMERICAS,,2125813200,American,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,0,0,,,,,1,
41676393,JOHNNY'S PIZZA RESTAURANT,Bronx,535,EAST  180 STREET,10457,7183656565,Pizza,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.85059448,-73.89382669,206,15,37504,2011850,2030620001,BX17
50001114,Pick-A-Bagel,Manhattan,1101,LEXINGTON AVENUE,10075,2125176590,Bagels/Pretzels,9/8/21,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,38,,,9/11/21,Cycle Inspection / Initial Inspection,40.77376441,-73.95975049,108,4,14000,1043195,1014120022,MN40
50085447,NEW CANARSIE CHICKEN & GYRO,Brooklyn,1206,REMSEN AVENUE,11236,7182510170,Chicken,9/8/21,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,71,,,9/11/21,Cycle Inspection / Initial Inspection,40.64008444,-73.90582653,318,46,96600,3225340,3080260045,BK50
50090686,LA GATA GOLOSA,Queens,3018,BROADWAY,11106,7188061493,Spanish,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.76223059,-73.92596575,401,22,5900,4430913,4005870034,QN70
40399581,PIO PIO,Queens,6230,WOODHAVEN BOULEVARD,11374,7184580606,Latin American,9/8/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot food item not held at or above 140º F.,Critical,96,,,9/11/21,Cycle Inspection / Initial Inspection,40.7259583,-73.87011305,405,29,67900,4068650,4029740137,QN21
50059424,HALAL KITCHEN,Queens,71-12,GRAND AVENUE,11378,7182055360,Chinese,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.7278393,-73.89209637,405,30,49302,4062734,4027970022,QN30
41464542,THE BLUEBELL CAFE,Manhattan,293,3 AVENUE,10010,6466492389,American,9/8/21,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.73854676,-73.9833357,106,2,6400,1019667,1009030060,MN21
50089700,LUDLOW HOUSE,Manhattan,139,LUDLOW STREET,10002,6462536100,American,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.72043466,-73.9881816,103,1,3001,1005359,1004110029,MN27
50101991,GREAT WALL,Bronx,594,GRAND CONCOURSE,10451,7189935420,Chinese,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.8197062,-73.92675784,204,17,6100,2002446,2024430040,BX14
40783967,AMPERSAND,Manhattan,294,3 AVENUE,10010,2124778100,American,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.73857421,-73.98334291,106,2,6800,1018023,1008780042,MN21
50098235,DOUBLE TWISTER ICE CREAM AND COFFEE SHOP,Manhattan,1443,YORK AVENUE,10075,2039122204,Frozen Desserts,9/8/21,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,39,N,,9/11/21,Cycle Inspection / Initial Inspection,40.76980882,-73.95159732,108,5,13200,1045961,1014710026,MN31
50067224,GREEN LEAFS JUICE BAR,Queens,4151,49TH ST,11104,9173964276,"Juice, Smoothies, Fruit Salads",9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.74593579,-73.91528337,402,26,25301,4001144,4001340008,QN31
50065499,COTE KOREAN STEAKHOUSE,Manhattan,16,WEST   22 STREET,10010,2124017986,Korean,9/8/21,Violations were cited in the following area(s).,22E,ROP processing equipment not approved by DOHMH.,Not Critical,,,,9/11/21,Administrative Miscellaneous / Initial Inspection,40.74120729,-73.99088443,105,3,5800,1015531,1008230029,MN13
40933229,DE ISLANDS,Brooklyn,8203,FLATLANDS AVENUE,11236,7182413609,Caribbean,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.6365401,-73.91168285,318,46,95400,3224396,3080030009,BK50
50100706,BLUE BOTTLE COFFEE,Manhattan,1345,6 AVENUE,10105,5106533394,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,32,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.76259829,-73.97845996,105,4,13700,1083719,1010070029,MN17
50010968,STARBUCKS,Bronx,440,EAST FORDHAM ROAD,10458,7182204920,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.860988,-73.89007189,206,15,38700,2088325,2030330053,BX06
50049940,HYLAN DINER,Staten Island,2561,HYLAN BOULEVARD,10306,7186689200,American,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,24,,,9/11/21,Cycle Inspection / Initial Inspection,40.56911372,-74.11113403,502,50,13400,5104318,5042260044,SI45
41652004,ERICA'S SPANISH CUISINE,Queens,9040,160TH ST,11432,7186581700,Spanish,9/8/21,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided,  improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,4,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.70492565,-73.79990585,412,24,44601,4441658,4097560054,QN61
50075191,EL MONUMENTO RESTAURANT BAR & LOUNGE,Brooklyn,1185,BROADWAY,11221,7184503380,Latin American,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.6925144,-73.92734885,304,34,39500,3074307,3032630003,BK78
50014761,SUBWAY,Staten Island,86,GUYON AVENUE,10306,2014248581,Sandwiches,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.5647759,-74.12789875,503,50,13204,5062774,5046550045,SI25
50064195,THE DUMPLING HOUSE,Queens,8305,BROADWAY,11373,7186393996,Chinese,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.74099929,-73.87988121,404,25,47100,4039440,4015800012,QN29
40544705,MONDIAL BAKERY,Brooklyn,7802,20 AVENUE,11214,7183310033,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,10C,Lighting Inadequate,Not Critical,5,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.60902732,-73.99366132,311,47,27400,3162262,3062620039,BK28
50075191,EL MONUMENTO RESTAURANT BAR & LOUNGE,Brooklyn,1185,BROADWAY,11221,7184503380,Latin American,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.6925144,-73.92734885,304,34,39500,3074307,3032630003,BK78
50012132,BOQUERIA,Manhattan,1460,2 AVENUE,10075,2123432227,Tapas,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.7715701,-73.9563256,108,5,13400,1045161,1014510003,MN31
50038267,XIN LI,Brooklyn,801,59 STREET,11220,7188518086,Chinese,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.63587665,-74.00861473,312,38,10400,3140496,3057000001,BK34
50050892,DOMO TACO,Brooklyn,733,FRANKLIN AVENUE,11238,7184844485,Tex-Mex,9/8/21,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.67362056,-73.95688748,308,35,21900,3031394,3012380005,BK61
50002632,O'NEILL'S,Queens,64-21,53 DRIVE,11378,7184570100,American,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,38,,,9/11/21,Cycle Inspection / Initial Inspection,40.72866792,-73.90089498,405,30,51500,4054719,4023740101,QN30
50093954,Jasper Kane Cafe,Brooklyn,6,METROTECH CTR,11201,6469973786,American,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.69402437,-73.98720543,302,33,1100,3000265,3001420001,BK38
50011100,XOCHIL PIZZA,Brooklyn,4613,5 AVENUE,11220,7184352288,Pizza,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.64720165,-74.0081189,307,38,9600,3011952,3007570104,BK34
50063250,GUH SUNG CHINESE RESTAURANT,Queens,4546,BELL BLVD,11361,7182811810,Korean,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.75907624,-73.76869569,411,19,144700,4156906,4073140033,QN46
50038267,XIN LI,Brooklyn,801,59 STREET,11220,7188518086,Chinese,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.63587665,-74.00861473,312,38,10400,3140496,3057000001,BK34
41679966,SUBWAY,Manhattan,3920,BROADWAY,10032,2127409180,Sandwiches,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.83852989,-73.94159418,112,7,24500,1062926,1021220069,MN36
50000759,BARNES & NOBLE CAFE,Manhattan,55,LEXINGTON AVENUE,10010,6463124850,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.74058895,-73.98393783,106,2,6800,1086514,1008800024,MN21
50018035,STARBUCKS,Queens,3805,MAIN ST,11354,7184450354,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.76069681,-73.83068419,407,20,87100,4112485,4049780107,QN22
40399581,PIO PIO,Queens,6230,WOODHAVEN BOULEVARD,11374,7184580606,Latin American,9/8/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,96,,,9/11/21,Cycle Inspection / Initial Inspection,40.7259583,-73.87011305,405,29,67900,4068650,4029740137,QN21
41272136,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Brooklyn,872,UTICA AVENUE,11203,7182825027,Caribbean,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.65211045,-73.93043468,317,41,86800,3102091,3046750037,BK96
41143410,PRESS 195,Queens,4011,BELL BOULEVARD,11361,7182811950,Sandwiches/Salads/Mixed Buffet,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.76411249,-73.77123759,411,19,112300,4138268,4062880006,QN46
50090686,LA GATA GOLOSA,Queens,3018,BROADWAY,11106,7188061493,Spanish,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.76223059,-73.92596575,401,22,5900,4430913,4005870034,QN70
41062874,DALLAS BBQ,Brooklyn,180,LIVINGSTON STREET,11201,7186435700,Barbecue,9/8/21,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,40,,,9/11/21,Cycle Inspection / Initial Inspection,40.69004441,-73.9868384,302,33,3700,3000484,3001647501,BK38
50065499,COTE KOREAN STEAKHOUSE,Manhattan,16,WEST   22 STREET,10010,2124017986,Korean,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.74120729,-73.99088443,105,3,5800,1015531,1008230029,MN13
41578481,TOP HOT BAGELS & GRILL,Queens,4018,BELL BOULEVARD,11361,7182299090,American,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.76406858,-73.77123774,411,19,112300,4137562,4062370035,QN46
